SCLK,SCLK_REL,ROVER_X [METERS],ROVER_Y [METERS],ROVER_Z [METERS],QUAT_X,QUAT_Y,QUAT_Z,QUAT_C,LF_DRIVE,LM_DRIVE,LR_DRIVE,RF_DRIVE,RM_DRIVE,RR_DRIVE,LF_STEER [RADIANS],LR_STEER [RADIANS],RF_STEER [RADIANS],RR_STEER [RADIANS],SLIP,LM_DRIVE_ANG_VEL,RM_DRIVE_ANG_VEL,LEFT_DIFFERENTIAL,RIGHT_DIFFERENTIAL
808085590.550608,725.2177979946136,-5.172442,7.310631,-1.716014,-0.070283,0.160294,0.671194,0.720323,-46.41941896697972,-44.19400424721243,-46.114662592823144,-48.05313643752015,-48.429913199157454,-48.062953927743365,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1884947000004172,-0.1683385059794031,-0.1674211149258784,0.0049941823817789,-0.017597436608291092
808085590.675751,725.3429409265518,-5.172747,7.314564,-1.717292,-0.070009,0.160265,0.671349,0.720211,-46.44042298381828,-44.21503580623903,-46.13560697110006,-48.07407090251945,-48.45091721599602,-48.08394754940309,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1885057458695865,-0.168060302734375,-0.16784021688851578,0.0049941823817789,-0.0179202947765588
808085590.800795,725.4679849147797,-5.173054,7.3185,-1.718568,-0.070155,0.160599,0.671169,0.72029,-46.46147989077144,-44.236050736755715,-46.15655244574009,-48.09511265352194,-48.47197412294918,-48.10496972841793,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18851678300538774,-0.168060302734375,-0.16839599609369318,0.005060544203477178,-0.01798758984882902
808085590.925879,725.5930689573288,-5.17336,7.322443,-1.719851,-0.06975,0.160416,0.67142,0.720137,-46.48252171257991,-44.25707967552444,-46.177573446278984,-48.116096446665324,-48.493030498178996,-48.126026103647746,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1885278236766247,-0.16811847730666657,-0.16833782152145843,0.0053783520124852,-0.0183098670095205
808085591.050756,725.717945933342,-5.173669,7.326385,-1.721128,-0.069558,0.16042,0.671552,0.720031,-46.50343854728999,-44.27809332969992,-46.19854992008186,-48.13707607364632,-48.514017360572325,-48.147027436865756,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18853884607092164,-0.1682748481454663,-0.168060302734375,0.005444594030307325,-0.018377040593104924
808085591.175768,725.8429579734802,-5.173979,7.330329,-1.722406,-0.069634,0.160597,0.671462,0.720068,-46.52445219112269,-44.2990650078209,-46.21951751568122,-48.15804366924567,-48.53502692188341,-48.168106450691994,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18854988038679202,-0.16775726640240154,-0.16806030273443184,0.005895079766461564,-0.01876665035009487
808085591.300926,725.9681159257889,-5.174289,7.33427,-1.723683,-0.069627,0.160779,0.671646,0.719857,-46.545520996693085,-44.32010638365318,-46.24050162891217,-48.17905032286217,-48.55606100523801,-48.18911799366106,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1885609275817497,-0.16811856892954222,-0.16806030273431824,0.006664390381805244,-0.019156714853725224
808085591.425752,726.0929419994354,-5.174601,7.338208,-1.724961,-0.069749,0.160927,0.671987,0.719494,-46.56651443024748,-44.34111212647986,-46.26140021241736,-48.2000632997806,-48.57704654705594,-48.209996376157505,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18857194548309705,-0.1682800893517891,-0.16811825610535544,0.007431661032663607,-0.01961290635492211
808085591.550862,726.2180519104004,-5.174917,7.342148,-1.726242,-0.069594,0.160983,0.671951,0.71953,-46.5876123909693,-44.36210340841354,-46.28237695237476,-48.22109658028057,-48.5980993521589,-48.23104984225938,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1885829884376363,-0.16778272617874607,-0.16827447914058152,0.0080675408244133,-0.020392735590252883
808085591.675594,726.3427839279175,-5.175233,7.346089,-1.727521,-0.069407,0.160968,0.671894,0.719605,-46.608571737895545,-44.38306590903812,-46.303255056758644,-48.242093118766206,-48.61901682737516,-48.251977652202186,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18859399803702298,-0.16806030273431805,-0.1676993255833399,0.0080675408244133,-0.0210368707776069
808085591.801167,726.4683569669724,-5.175547,7.350024,-1.728798,-0.069292,0.161328,0.672114,0.719329,-46.62966820746078,-44.40416975199696,-46.32427880316391,-48.26319379984852,-48.64009326308587,-48.27306607806531,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1886050818700378,-0.168060302734375,-0.16784204530959343,0.008135046095339325,-0.0210368707776069
808085591.925858,726.5930479764938,-5.175866,7.353966,-1.730078,-0.069232,0.161701,0.672116,0.719249,-46.65058195832535,-44.42512469992653,-46.34520709336357,-48.28414213898941,-48.66107619050308,-48.29394936593235,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1886160878498117,-0.16805500260190667,-0.16827939317944648,0.0084517104551196,-0.0210368707776069
808085592.050838,726.7180279493332,-5.176186,7.3579,-1.731358,-0.068935,0.161599,0.672079,0.719336,-46.67155143839409,-44.44611845523468,-46.36626774627075,-48.30511888200271,-48.68203048441501,-48.31493901211434,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18862711933522908,-0.16797695527697934,-0.1676612135198752,0.0084517104551196,-0.0210368707776069
808085592.175704,726.8428939580917,-5.176505,7.361846,-1.732639,-0.069108,0.161668,0.671982,0.719394,-46.69252858348409,-44.467061557777924,-46.387335207786236,-48.326131381996674,-48.70292851583872,-48.33584741593222,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18863814076149002,-0.167724609375,-0.16736365349935375,0.0084517104551196,-0.0210368707776069
808085592.3009,726.9680899381638,-5.176823,7.365773,-1.733916,-0.069313,0.161977,0.671788,0.719486,-46.71353843932593,-44.48807457213843,-46.408286018489896,-48.34714439635718,-48.723899502740096,-48.356860430292734,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18864919131300723,-0.16784096700562962,-0.16750527364625462,0.0084517104551196,-0.0210368707776069
808085592.425599,727.0927889347076,-5.177139,7.369708,-1.735199,-0.068902,0.161844,0.671937,0.719417,-46.73453725106083,-44.50906620116439,-46.42932669084984,-48.36814320809208,-48.744863636558875,-48.377859242027625,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18866019799776385,-0.16833839571892362,-0.16811790310920138,0.0084517104551196,-0.0210368707776069
808085592.550646,727.2178359031677,-5.177458,7.373659,-1.736483,-0.068581,0.161657,0.671984,0.719445,-46.755580262921285,-44.530081632539805,-46.450404481671285,-48.389193418428476,-48.76590599401243,-48.39890879795712,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18867123539661837,-0.168060302734375,-0.16827563045056623,0.0084517104551196,-0.0210368707776069
808085592.675749,727.3429388999939,-5.177776,7.377603,-1.737762,-0.068731,0.161855,0.671875,0.719488,-46.77657034724689,-44.55109858945798,-46.47139456599689,-48.41021826594806,-48.78688568499638,-48.41993048518634,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18868227774087404,-0.16799722989351762,-0.16769934786694646,0.0084517104551196,-0.0210368707776069
808085592.800783,727.4679729938507,-5.178093,7.381536,-1.73904,-0.068665,0.161865,0.67195,0.719422,-46.79758361491258,-44.57208121585427,-46.492415078158956,-48.431230875023175,-48.80786422404344,-48.44095099734841,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1886933140033385,-0.16781523942036777,-0.16778254954275743,0.0084517104551196,-0.0210368707776069
808085592.925753,727.5929429531097,-5.178411,7.385481,-1.740321,-0.06847,0.161962,0.672054,0.719322,-46.818586104098365,-44.593111187801696,-46.51344439243258,-48.45222297369037,-48.82886671322922,-48.46198820370773,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18870434460489693,-0.16828021767885573,-0.168060302734375,0.0084517104551196,-0.0210368707776069
808085593.050682,727.7178719043732,-5.178731,7.38942,-1.741599,-0.068471,0.162013,0.672077,0.719288,-46.8395738354011,-44.61407205791329,-46.53440931608202,-48.473176633240655,-48.84986231059884,-48.48298380107735,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1887153715868426,-0.16778232667138507,-0.168060302734375,0.0084517104551196,-0.0210368707776069
808085593.175769,727.8429589271545,-5.179052,7.393361,-1.742879,-0.068374,0.161838,0.671933,0.719472,-46.860565327791846,-44.63509422083007,-46.555466230107406,-48.49416404504882,-48.87089171328989,-48.50401320376841,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18872641252113284,-0.168060302734375,-0.1681181806350236,0.0084517104551196,-0.0210368707776069
808085593.300802,727.9679919481277,-5.179369,7.3973,-1.744156,-0.06831,0.161781,0.67191,0.719512,-46.88162038790324,-44.65610730818662,-46.57648656832316,-48.51517713240537,-48.89193161251387,-48.52508342476722,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18873744868889814,-0.168060302734375,-0.16827474102611414,0.0084517104551196,-0.0210368707776069
808085593.425745,728.0929349660873,-5.179688,7.401251,-1.745436,-0.067961,0.161971,0.672063,0.719359,-46.902645828406094,-44.677097380448686,-46.597512008826016,-48.53616720466744,-48.91289170759774,-48.5461807849897,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18874847691245517,-0.16799716066450326,-0.16775723386674674,0.0084517104551196,-0.0210368707776069
808085593.550882,728.218071937561,-5.180008,7.405189,-1.746712,-0.068084,0.161969,0.672132,0.719284,-46.92363437806489,-44.6980900505514,-46.61850783619593,-48.55715987477015,-48.93392226490687,-48.567180732803536,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18875952225551793,-0.16775753684535497,-0.168060302734375,0.0084517104551196,-0.0210368707776069
808085593.675754,728.3429439067841,-5.180328,7.409126,-1.747987,-0.068281,0.162215,0.671936,0.719393,-46.944585715056746,-44.71907607150206,-46.63952279607474,-48.57815313045285,-48.954915520589566,-48.588201437712996,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1887705442078854,-0.168060302734375,-0.1681182399326378,0.0084517104551196,-0.0210368707776069
808085593.800897,728.4680869579315,-5.180648,7.413073,-1.749269,-0.068177,0.161781,0.671999,0.719442,-46.96560206654248,-44.740107650563004,-46.66067871738051,-48.59921215369832,-48.97596726108168,-48.60923301677394,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1887815900875768,-0.168060302734375,-0.16822140981128803,0.008385035018381606,-0.020969258003184103
808085593.925608,728.5927979946136,-5.180966,7.417013,-1.750545,-0.068125,0.161687,0.671591,0.719849,-46.98649571640999,-44.76106662514212,-46.681568334126496,-48.62013644936088,-48.99685687782767,-48.63019917710335,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18879259783506858,-0.168060302734375,-0.16750415441765992,0.0080675408244133,-0.02058058788627188
808085594.050669,728.7178589105606,-5.18128,7.420952,-1.75182,-0.068142,0.162052,0.672034,0.719351,-47.007541061524535,-44.782084400536405,-46.702578248212376,-48.641154224755155,-49.01785958571418,-48.651258934616635,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1888036364650123,-0.168060302734375,-0.16793982138605998,0.00793559161295619,-0.0202577281743288
808085594.17577,728.8429600000381,-5.1816,7.424893,-1.753097,-0.067959,0.162123,0.672543,0.718877,-47.02852359288955,-44.80310826931236,-46.72355761998916,-48.66220047212846,-49.0388042020204,-48.67231821705718,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1888146786409139,-0.16805504143695174,-0.16742153400657914,0.0072992010973393,-0.0202577281743288
808085594.300743,728.9679329395294,-5.181926,7.42883,-1.754373,-0.068225,0.162083,0.672818,0.718603,-47.049491204030346,-44.824115991272265,-46.74453311954858,-48.68330039572902,-49.059794163680635,-48.69332843815209,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1888257095055256,-0.16809816625439516,-0.16795605309179898,0.0072992010973393,-0.0202577281743288
808085594.425865,729.0930550098419,-5.182254,7.432775,-1.755652,-0.067909,0.161986,0.67332,0.718185,-47.07052337174537,-44.84518127114279,-46.765595903183566,-48.70429305703147,-49.080911864497466,-48.71441303787287,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1888367535333221,-0.16835782702376204,-0.16877678545509897,0.0072992010973393,-0.0202577281743288
808085594.550866,729.2180559635162,-5.182589,7.436721,-1.75693,-0.067609,0.162288,0.673495,0.71798,-47.09156575950328,-44.86617854330688,-46.78660360130016,-48.72532735206187,-49.101850183331415,-48.7355175325647,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18884778687063436,-0.16797689575069488,-0.16750527270777804,0.0072992010973393,-0.020055178670759222
808085594.675852,729.3430418968201,-5.182926,7.440663,-1.758205,-0.067815,0.162482,0.673881,0.717555,-47.11257093329186,-44.887149027774285,-46.807600846768764,-48.746467169083196,-49.12284016117337,-48.75650255228538,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18885881888215825,-0.16778275693175068,-0.16793872147941288,0.006966516196769047,-0.01875164849186813
808085594.800635,729.4678249359131,-5.183268,7.444608,-1.759484,-0.066654,0.162204,0.674633,0.71702,-47.133542008617944,-44.90812010310037,-46.82851248966472,-48.76737411711656,-49.14372430482035,-48.77753582090372,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18886983298501664,-0.168060302734375,-0.16736364011308733,0.005246611713442144,-0.017207948658956668
808085594.925751,729.5929409265518,-5.183617,7.448536,-1.760749,-0.066504,0.162157,0.675086,0.716617,-47.1545762736132,-44.929154368095624,-46.849442454033124,-48.78825892025271,-49.16470350352756,-48.79855702021814,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18888087647618448,-0.16811811893802123,-0.1676779970338562,0.0046100127510726,-0.0173964084471762
808085595.050751,729.7179409265518,-5.183972,7.452483,-1.762018,-0.067306,0.162638,0.674549,0.71694,-47.175633006856515,-44.95020386760734,-46.87049918727644,-48.80925133301935,-49.18580075772116,-48.81968900235006,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18889190972931974,-0.16839599609375,-0.16877803354879006,0.004477559410461086,-0.016617263981252902
808085595.175773,729.8429629802704,-5.184321,7.456424,-1.763293,-0.066088,0.161777,0.675095,0.716734,-47.196706465794705,-44.971249839742086,-46.89158712848439,-48.830189964253805,-49.206749787175795,-48.84064527293958,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18890294492904905,-0.16833807723331165,-0.16756267259688323,0.003709084165580868,-0.016106888897723992
808085595.300748,729.9679379463196,-5.184676,7.460368,-1.764557,-0.066121,0.161706,0.674909,0.716922,-47.21767507588811,-44.99224528011837,-46.912617946916725,-48.85120052761341,-49.22777994808712,-48.86170357917581,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18891397597253695,-0.16799716807298587,-0.16827498799275417,0.0030733335297554,-0.016482985335217692
808085595.425747,730.0929369926453,-5.185028,7.464313,-1.76582,-0.066443,0.161975,0.674875,0.716863,-47.238674563552195,-45.013222003981355,-46.933597827955964,-48.87222093688616,-49.24873497471708,-48.88261191172933,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18892500914149515,-0.1678150712312791,-0.16764149204278628,0.0030733335297554,-0.01512614622058803
808085595.55075,730.2179399728775,-5.185379,7.468244,-1.767082,-0.066427,0.161971,0.675428,0.716345,-47.259637482377,-45.0342647719408,-46.954633362503955,-48.89313925463285,-49.269680788311234,-48.90347064277739,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18893604265768363,-0.16833813018176458,-0.16756251375158127,0.0029408860912464793,-0.0148037197068333
808085595.675748,730.3429379463196,-5.185737,7.472182,-1.768346,-0.066621,0.161707,0.675089,0.716706,-47.28061718410754,-45.05527920192981,-46.975613064234494,-48.91420801815548,-49.2907148235754,-48.92442798879347,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18894707573194267,-0.1681181655216733,-0.16827501026576264,0.0023049940355122,-0.0148037197068333
808085595.800786,730.467975974083,-5.18609,7.476124,-1.769612,-0.066846,0.161719,0.675252,0.716529,-47.3016513508519,-45.0763278596678,-46.99666106329096,-48.93518406083968,-49.311690866259596,-48.945362057042075,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.1889581123416374,-0.16833804974776842,-0.16775730599249128,0.0021723252877180353,-0.014736452498940568
808085595.925745,730.5929349660873,-5.186446,7.480063,-1.770877,-0.067187,0.161846,0.675474,0.716258,-47.32256021190915,-45.097321273962734,-47.01765855330086,-48.956184706865315,-49.332691512285244,-48.96630563427243,-8.52211524033e-05,0.0002130528882844,0.0003408846096135,-0.0004687163454946,0.18896914197515988,-0.16800242990273778,-0.16806030273443187,0.0014042377516300304,-0.014279868827814271
